lat,lng,elevation,count
37.776583873662574,-122.45279594271513,79.08333333333333,24
37.766722407304336,-122.4087931528485,10.46875,64
37.76996577633829,-122.42510166500006,30.81578947368421,38
37.72568615790616,-122.45180199243539,54.0,9
37.73899504783393,-122.40366372791254,12.666666666666666,18
37.78848085651061,-122.40055459211868,7.084745762711864,59
37.78052398271809,-122.47933260143381,51.92307692307692,13
37.7361783344973,-122.4544377410843,106.5,4
37.774364493384375,-122.43337958065048,53.583333333333336,24
