station_id,lat,lng
31000,38.85897031818181,-77.05323909090909
31001,38.85724979545456,-77.05340228409092
31002,38.85640841869916,-77.04926160569102
31003,38.860855724867726,-77.04942454232808
31004,38.857865999999994,-77.05949000000001
31005,38.86227787760412,-77.05992857812501
31006,38.86366005761315,-77.06330729218095
31007,38.85741473464925,-77.05113284992515
31009,38.84846698888891,-77.05150365555555
31010,38.842603379084935,-77.05020957516342
31011,38.853303730047,-77.04979995305152
31012,38.850687288888885,-77.05151928888887
31013,38.85437928502985,-77.05341451552292
31014,38.8973464236112,-77.07093722122998
31015,38.89459058205131,-77.07226344615385
31016,38.89342662000003,-77.07636343066659
31017,38.891696,-77.08459999999998
31018,38.89216981746031,-77.07937808730159
31019,38.889009249999994,-77.09251072395833
31020,38.89041354761905,-77.0888935297619
31021,38.88809926388888,-77.09308575462961
31022,38.88784835999995,-77.09488203499988
31023,38.88579979797976,-77.0977559368687
31024,38.882771584474824,-77.10316594063933
31025,38.883977397058835,-77.10782202941175
31026,38.884728092948706,-77.09348730128201
31027,38.89399088812785,-77.07858757534242
31028,38.893238495238094,-77.08605569523812
31029,38.896930271689456,-77.08649294977178
31030,38.89593476010101,-77.0890024671718
31031,38.89052798214287,-77.08092884821428
31032,38.88081046666666,-77.09079069166664
31033,38.85033494595866,-77.10098364220529
31034,38.88262191176467,-77.1093799705883
31035,38.876393130434785,-77.10773228985511
31036,38.87886526470589,-77.12069208823526
31037,38.88104247154475,-77.11176541666667
31038,38.883920999999994,-77.11681699999998
31039,38.879978314285744,-77.10784374523804
31040,38.884616357843164,-77.10107856862741
31043,38.810741883509635,-77.04462256962789
31046,38.81145600000001,-77.05027599999997
31047,38.814575785714325,-77.05280752721083
31049,38.88367516161618,-77.11391458585861
31050,38.88500209090908,-77.08781531818182
31051,38.88936464761905,-77.07729705714284
31052,38.84401620512821,-77.05053592307695
31053,38.86383490833333,-77.08032140833333
31054,38.84713357456348,-77.11253442597621
31055,38.84622226666667,-77.06927495833337
31056,38.84797700000001,-77.075104
31057,38.844404659999995,-77.08591308000001
31058,38.860771299999996,-77.0958559
31059,38.84735839743588,-77.09542802136757
31060,38.842322144444424,-77.08955676111113
31061,38.84846008333333,-77.08490202777777
31062,38.89655431779659,-77.06714113841808
31063,38.85224793333334,-77.1050251
31064,38.86503006069948,-77.03951310699611
31065,38.880725425287366,-77.08604585057468
31066,38.867269858974346,-77.0723164230769
31067,38.86248007894738,-77.08659112280701
31068,38.856352823529406,-77.11156128431372
31069,38.87180883333335,-77.10792303174607
31070,38.87375434166666,-77.08923316666665
31071,38.8627473169192,-77.054308598485
31072,38.8378644,-77.0934607
31073,38.87321899999998,-77.08210400000003
31074,38.86941973076924,-77.09560072435899
31075,38.86647367204303,-77.0761304892473
31076,38.83991816666667,-77.08708747619049
31077,38.88991689080462,-77.07130202011491
31078,38.869442,-77.10450300000001
31079,38.894943590909094,-77.09171339393941
31080,38.89762577699534,-77.0808492793427
31083,38.82174999999999,-77.04749399999999
31085,38.820064,-77.05761900000002
31086,38.825954535087725,-77.05854463157898
31087,38.82093217171717,-77.05309304545459
31088,38.833077,-77.05982100000001
31089,38.89060406847552,-77.08480302325593
31090,38.86555299999999,-77.05003000000004
31091,38.85925441369045,-77.06327552083333
31092,38.89643909848485,-77.1045463030303
31093,38.89898378378378,-77.07832506756755
31094,38.895375819444475,-77.09713550462969
31095,38.86216688246147,-77.06813172979173
31096,38.86612357142858,-77.08786702380951
31097,38.81271622807019,-77.04407272807015
31098,38.80702630158732,-77.05981834126985
31099,38.81348500000001,-77.04946800000002
31100,38.90026614480873,-77.04291419398908
31101,38.91776707525219,-77.03206916719718
31102,38.929465276139595,-77.02781947453086
31103,38.92609614666678,-77.03655369999973
31104,38.92294807510066,-77.04257678755069
31105,38.926785116760904,-77.03219887288121
31106,38.92320048945145,-77.0476439915611
31107,38.93191020015374,-77.03879008775934
31108,38.87669850307358,-77.01789521960461
31109,38.915499215343765,-77.02219953015846
31110,38.91540101569046,-77.04460123396134
31111,38.91719879213476,-77.0258969731588
31112,38.92787742333332,-77.0433464066666
31113,38.920664997038614,-77.04367395219931
31114,38.91880538380304,-77.04156833841996
31115,38.92811666056608,-77.02380031950386
31116,38.91775805818553,-77.04063216568034
31117,38.92334379416446,-77.03518629256541
31118,38.9176238167737,-77.01596446634639
31119,38.921072138274354,-77.03186842330395
31120,38.92038707374639,-77.02567127826926
31121,38.92358099999988,-77.05005222277242
31122,38.928882549818866,-77.03624134692004
31123,38.92529228801841,-77.03237441781893
31124,38.92858704549905,-77.03222853260378
31125,38.919019069639035,-77.03445222290158
31126,38.925633298268345,-77.02710613246737
31127,38.89893368582241,-77.04883950824131
31128,38.90529968949744,-77.05026270645801
31129,38.89646924195112,-77.03337585545654
31130,38.91420367472619,-77.02217435623699
31131,38.934382341666655,-77.0326893654762
31132,38.916914534444835,-77.02963824880585
31133,38.918050407630425,-77.04547180254328
31200,38.91011010609727,-77.04439066056881
31201,38.909777937757,-77.03427861851648
31202,38.91303137123151,-77.0319755465111
31203,38.908594010312754,-77.03231026081131
31204,38.89629478323706,-77.04499001926787
31205,38.90071281087771,-77.04643460997495
31206,38.89519370987656,-77.04361210493826
31207,38.92490063461537,-77.0222023717948
31208,38.876315727477404,-77.00369391666662
31209,38.87429260544226,-77.00570468820848
31211,38.897295936329584,-77.05556134082411
31212,38.905725638248924,-77.04729044637821
31213,38.90274670462042,-77.03861409818444
31214,38.91209667573709,-77.03868491241451
31215,38.90230927499997,-77.05913005833328
31216,38.89961643661975,-77.0316764061033
31217,38.88627879681356,-77.02824275761147
31218,38.886268786941564,-77.02224785395177
31219,38.893023639344236,-77.02600713114754
31220,38.89489737599212,-77.04658349702397
31221,38.90506183616837,-77.0417678345398
31222,38.89902066165215,-77.03334139481956
31223,38.90572568468449,-77.02225885529305
31224,38.90372299347251,-77.04243952088042
31225,38.903740238271645,-77.06269119506176
31226,38.91646280030022,-77.06820240615608
31227,38.90028250859103,-77.0298383487974
31228,38.89969320370366,-77.02306991520449
31229,38.915549164619755,-77.03825359331185
31230,38.89835729590009,-77.02785640285178
31231,38.894517000000036,-77.03161950757568
31232,38.89730118365844,-77.02220980613069
31233,38.90206658454095,-77.03835452536246
31234,38.9088897804137,-77.04480403102203
31235,38.89230577246379,-77.04360037971018
31236,38.90775862546128,-77.07164732718316
31237,38.90382840848036,-77.05348051007583
31238,38.89836831754381,-77.03227197719289
