lat,lng,elevation,count
38.90732473651407,-77.03912480974834,21.766233766233768,77
38.877443004127585,-76.99040661740055,10.444444444444445,36
38.94992798335741,-77.0351652754991,68.91666666666667,24
38.895700586283354,-76.93869779738685,16.0,10
38.892327107795204,-77.02700076072746,8.49090909090909,55
38.92664999726976,-77.02773938258072,52.06666666666667,45
38.8483333557407,-76.97936219376889,44.0,16
38.90073925036382,-76.9948597305249,21.208333333333332,48
38.94757527914963,-77.07864564319732,108.92307692307692,13
