station_id,SF-M26,SF-M25,SF-M26-2,SF-L27,SF-K26,SF-J27,SF-M30,SF-L27-2,SF-J29-3,SF-J29,SF-L26,SF-M28,SF-M27,SF-L25,SF-M24,SF-L24,SF-N23,SF-N24-2,SF-K27-2,SF-J26-2,SF-K28-3,SF-L28,SF-K28,SF-K29-1,SF-J28-2,SF-K27,SF-K25,SF-J25,SF-H26-2,SF-P24,SF-N22-1A,SF-J24,SF-O24,SF-J26,SF-I26-,SF-I25,SF-K23,SF-H26,SF-O23,SF-H27-1,SF-F28-2,SF-G27,SF-M22-2,SF-L22,SF-F27,SF-N22-2,SF-G28-2,SF-G28-1,SF-M22-1,SF-O25-1,SF-K22-2,SF-K24,SF-J23-2,SF-G23,SF-G24,SF-G25,SF-F23,SF-E23,SF-D24,SF-C22,SF-B22,SF-J17,SF-I19,SF-I20,SF-H16,SF-H19,SF-H20,SF-H18,SF-H17,SF-G19,SF-G17,SF-G18,SF-G20,SF-F19,SF-E18,SF-E20,SF-H30,SF-G30-2,SF-F30-1,SF-E29-2,SF-E29-1,SF-D29,SF-D28,SF-A27,SF-G29-2,SF-G29-1,SF-G30-1,SF-G29-3,SF-F30-2,SF-F29,SF-E29-3,SF-F28-1,SF-E28-2,SF-E28,SF-J10,SF-J12,SF-J13,SF-J15,SF-J14,SF-H13,SF-I16,SF-H12,SF-G10-2,SF-H15,SF-G9,SF-H14,SF-G13,SF-G11,SF-G12,SF-G10-1,SF-F15,SF-F16,SF-C21,SF-C20,SF-B21,SF-B19,SF-A20,SF-A19,SF-C26,SF-C25,SF-B25,SF-E27,SF-B28-2,SF-D27,SF-C28-2,SF-C28-1,SF-B28,SF-J1,SF-H0,SF-J3,SF-J5,SF-G6,SF-G8,SF-G5,SF-G7,SF-F9,SF-H25,SF-G26,SF-K21,SF-K22-1,SF-J23-1,SF-J22-1,SF-J22-2,SF-J21,SF-I21,SF-I22,SF-I23-2,SF-I24,SF-I23-1,SF-F26,SF-M13,SF-M15,SF-L19,SF-L20,SF-N20-1,SF-M20,SF-K17-2,SF-K20,SF-K15-,SF-K19,SF-K18,SF-K17,SF-J16,SF-J18,SF-J20,SF-J19,SF-O12,SF-M12,SF-M10,SF-M11,SF-R19,SF-R20,SF-Q21-2,SF-Q21-1,SF-P21,SF-O18,SF-O19,SF-O21,SF-O22,SF-N21,SF-N20-2,SF-M21,SF-L21,SF-S29,SF-S30,SF Depot,SF-Q30,SF-P30,SF-O30-2,SF-O30,SF-N27,SF-N29,SF-N28,SF-L30-1,SF-L31-1,SF-K30-2,SF-L29,SF-J29-1,SF-I30,SF-I29-2,SF-I27,SF-I28,SF-I30-2,SF I29-1,SF-H28,SF-H29,SF-S24,SF-R24,SF-R26,SF-Q26,SF-P26,SF-O25-2,SF-N22-1B,SF-N26,SF-N25,SF-T21,SF-T22,SF-S22-2,SF-S22-1,SF-Q23-3,SF-Q22-1,SF-Q22-2,SF-P22,SF-W19,SF-W19-2,SF-U21,SF-T20,SF-S21,SF-AA28,SF-Z28,SF-Y29,SF-Y30,SF-Y27,SF-X30,SF-X29,SF-W29,SF-V28,SF-V29,SF-V30,SF-V31,SF-V32,SF-U30,SF-W14,SF-Z7,SF-Z6,SF-W8,SF-BB17,SF-AA15,SF-Z16,SF-Y14,SF-X14,SF-X19,SF-Y25
SF-K28-3,1,2,1,7,5,1,1,5,5,9,7,5,1,23,4,2,11,0,3,3,16,1,2,4,1,2,1,7,3,0,1,2,3,1,1,7,0,3,2,1,0,1,0,1,1,2,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,2,2,0,0,2,1,0,2,3,0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,2,3,3,2,1,0,0,0,1,0,1,0,0,1,1,0,0,1,3,8,0,0,1,0,1,1,1,0,0,0,2,0,1,0,0,0,1,1,3,1,0,2,1,2,0,0,0,6,0,5,4,4,3,2,1,1,0,0,1,0,1,0,0,0,0,3,0,2,0,0,4,1,3,2,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SF-L28,4,19,35,5,51,5,40,26,73,20,127,29,2,11,3,14,19,5,43,14,0,267,0,174,14,22,21,24,7,7,0,14,5,5,0,15,1,4,4,11,9,8,18,1,6,8,2,1,1,1,6,2,2,3,1,4,5,7,1,3,10,1,1,0,1,0,3,0,0,1,2,0,4,3,0,0,49,10,8,130,66,41,7,8,14,15,6,1,18,4,0,3,5,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,8,15,1,5,11,27,2,7,14,7,5,43,0,0,0,0,1,0,0,0,0,1,8,2,1,6,6,4,12,3,1,4,6,0,5,24,4,1,0,5,11,0,3,5,4,1,5,1,3,1,4,0,0,0,0,1,0,13,0,1,1,2,15,12,7,5,7,5,4,0,3,43,9,13,18,44,13,58,33,6,7,69,10,6,2,4,7,9,13,7,1,5,5,0,0,7,2,3,4,1,0,2,0,2,8,2,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,7,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0
SF-K28,5,6,18,22,25,8,8,3,11,22,31,31,4,9,3,3,9,2,10,13,14,9,55,7,3,5,11,13,4,6,13,1,1,4,2,16,0,18,4,0,6,8,5,1,6,8,1,1,4,1,4,4,1,0,3,1,5,1,0,2,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,15,7,0,0,9,4,6,8,3,1,34,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,4,2,3,4,6,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,2,5,2,4,16,4,2,3,3,0,1,2,1,3,1,0,1,1,2,0,0,1,1,2,2,2,1,0,2,4,0,0,1,1,1,1,0,4,4,1,1,9,8,3,4,3,8,1,0,1,19,3,1,3,7,10,14,7,1,1,13,7,4,1,12,5,5,2,35,1,53,13,0,0,8,3,1,1,4,0,0,0,2,2,4,3,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0
SF-K29-1,9,8,18,16,17,29,310,8,25,37,21,47,2,11,12,6,9,3,28,48,14,81,14,432,6,6,8,51,27,6,3,18,1,11,6,71,1,37,6,40,39,56,13,7,35,33,21,35,2,5,3,13,3,2,10,9,62,9,2,40,28,7,0,3,0,0,3,2,0,4,1,3,3,3,0,3,107,41,83,118,158,150,40,54,31,87,81,59,25,47,16,10,4,11,1,1,1,0,0,0,2,0,0,0,0,0,0,0,2,0,6,0,0,5,3,34,26,10,69,31,22,31,6,22,7,8,64,1,0,0,0,0,1,0,2,2,7,69,5,19,37,10,5,9,8,2,11,22,9,38,3,3,1,3,7,8,3,7,5,1,4,3,0,3,2,24,0,0,1,3,1,0,2,7,2,6,5,26,14,7,2,16,13,4,4,1,124,158,29,173,61,52,36,227,24,41,94,40,52,23,21,17,31,22,57,10,9,3,1,13,3,9,6,6,5,0,0,0,0,2,10,8,7,0,0,1,3,3,0,0,0,2,1,0,0,0,0,3,6,1,6,1,0,0,0,0,1,0,1,0,0,0,1
SF-J28-2,1,8,25,12,62,8,96,4,13,8,80,20,0,9,5,2,7,9,42,30,2,7,18,10,89,49,12,9,12,3,0,10,0,11,4,20,3,21,10,8,11,25,3,8,12,11,1,2,2,0,7,8,3,6,7,5,6,5,2,2,3,3,2,3,0,0,1,0,0,2,2,1,8,0,1,0,6,24,3,77,68,51,32,1,14,8,11,4,5,5,0,7,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,9,1,13,38,16,4,2,16,2,1,6,0,2,3,0,0,1,0,0,0,2,25,6,2,22,3,7,2,2,7,1,7,6,11,0,0,3,5,1,6,0,3,4,0,4,0,2,4,1,6,0,0,0,0,1,0,0,0,0,5,0,23,2,8,4,3,4,4,2,3,13,32,3,19,14,6,26,44,3,3,24,8,10,11,15,6,20,7,8,10,1,2,3,0,19,3,0,0,7,0,7,1,0,0,7,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SF-K27,2,9,1,4,10,5,3,5,7,5,2,4,2,60,3,8,1,0,4,16,1,2,2,3,7,33,7,42,7,1,0,7,0,4,5,26,0,18,11,8,1,18,3,11,5,4,0,1,4,0,1,10,0,9,5,3,7,3,1,3,1,6,1,0,0,0,5,0,0,1,0,2,1,0,0,1,3,6,0,3,2,3,3,0,7,1,7,5,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,5,0,0,2,1,0,0,0,0,0,1,0,0,6,4,2,5,14,9,7,24,1,1,2,7,4,2,1,3,0,2,2,5,1,2,34,3,5,4,0,7,2,4,0,0,0,0,0,0,2,1,1,5,2,3,8,1,0,8,9,0,0,0,1,6,1,13,5,2,4,36,2,3,6,3,0,1,4,3,3,0,7,2,4,3,3,0,1,3,0,3,10,0,0,1,0,2,2,1,3,0,0,1,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-K25,10,31,8,3,24,13,15,8,9,37,8,11,3,15,9,50,25,16,12,68,0,23,3,19,10,2,161,35,130,8,3,51,16,43,13,24,4,70,29,30,9,33,12,11,19,63,6,2,17,5,3,32,22,12,113,8,21,16,12,6,12,1,1,11,1,0,4,2,0,13,0,1,8,5,18,2,3,15,40,6,17,18,13,4,22,21,16,6,58,2,0,6,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,6,8,3,3,6,9,11,14,8,3,5,8,1,1,0,0,0,0,0,1,5,5,16,4,15,61,14,25,17,1,5,6,13,25,31,8,4,10,4,10,14,2,6,1,23,6,7,1,5,10,16,0,8,1,0,5,2,8,2,8,0,35,42,18,9,1,8,24,1,13,0,6,4,6,7,14,5,11,18,4,10,7,7,4,7,112,67,20,6,73,20,18,17,3,4,7,10,7,5,4,0,2,2,9,7,10,16,16,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0
SF-J25,8,36,45,3,119,10,32,9,18,107,74,18,2,55,28,85,19,14,36,103,1,29,5,57,18,26,38,459,28,20,2,119,20,11,20,25,3,44,36,23,24,85,95,15,24,109,2,10,18,2,27,43,21,24,40,12,51,14,6,4,33,9,0,8,6,1,51,0,4,16,1,3,16,13,28,2,17,24,14,29,40,14,4,44,40,17,22,35,20,19,1,42,0,6,4,0,4,1,0,3,0,14,0,1,2,0,2,1,1,1,2,1,0,2,1,2,8,1,5,23,13,7,0,20,0,0,13,2,1,0,2,1,1,0,0,1,3,39,9,25,164,7,22,42,5,12,18,29,15,36,4,9,10,16,15,25,2,13,27,19,4,9,1,7,5,11,0,13,2,7,6,1,5,1,19,11,19,90,35,19,4,11,37,1,24,2,12,12,10,19,46,33,26,53,5,24,35,25,46,7,77,34,5,7,21,7,9,28,19,2,10,6,10,0,7,6,11,3,8,20,17,25,22,2,0,0,8,2,1,2,1,0,0,0,0,1,0,2,0,30,22,0,0,0,0,0,0,0,0,0,0,1,0
SF-H26-2,0,3,8,2,11,10,57,0,24,23,1,12,1,6,8,8,7,1,14,53,1,3,9,14,94,9,124,21,210,3,3,19,5,5,15,22,4,31,9,8,68,41,9,5,9,7,1,2,8,1,9,5,3,3,8,19,10,14,3,4,10,9,2,50,2,1,3,1,0,5,3,2,3,3,14,0,1,6,10,17,4,10,24,4,11,1,7,1,1,4,6,7,1,5,0,11,0,0,0,3,0,25,0,0,0,0,0,0,4,0,0,0,0,3,1,1,1,0,73,4,60,5,2,5,0,2,4,0,0,1,0,0,0,0,1,0,13,19,49,6,37,9,10,40,0,3,13,4,7,20,3,2,2,2,2,15,1,3,10,2,3,4,3,4,20,10,0,0,0,0,6,0,3,1,2,1,4,18,10,4,1,5,24,0,0,2,0,2,1,4,24,0,7,12,1,0,20,15,6,1,11,5,1,4,6,1,6,21,0,1,2,2,1,2,0,3,2,1,6,3,3,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0
SF-P24,0,9,12,0,10,2,21,1,3,11,21,5,0,6,21,18,15,46,7,20,0,4,1,1,2,4,7,19,1,153,1,5,21,9,1,3,0,13,36,3,21,40,40,10,1,28,1,1,4,5,9,52,11,2,5,20,6,13,0,0,0,9,1,2,0,2,1,1,2,3,0,3,4,5,4,4,11,8,1,1,12,9,0,0,6,5,3,0,5,0,55,2,2,2,0,3,0,1,0,4,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,4,0,0,2,6,0,0,1,0,2,3,11,0,1,0,0,0,1,0,0,33,6,7,5,23,11,13,14,3,1,7,2,14,12,6,19,22,10,5,21,2,8,11,3,58,4,6,57,1,4,10,5,3,4,5,5,16,100,17,8,21,35,40,10,13,15,8,3,0,1,3,4,8,18,38,10,14,10,3,1,3,3,3,1,3,3,1,4,2,3,38,45,5,11,4,14,8,6,25,3,15,2,7,23,19,34,18,2,1,3,8,2,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
SF-N22-1A,1,7,0,1,1,0,6,0,0,7,2,1,1,0,9,6,1,6,1,1,0,0,1,1,0,0,1,3,1,2,32,1,4,0,1,1,0,6,8,0,0,1,2,2,3,8,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,3,1,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,2,0,6,1,3,2,0,0,1,0,4,0,0,0,0,3,4,2,2,5,4,3,5,3,1,0,0,1,0,1,1,1,1,0,0,0,7,1,2,10,5,3,9,6,11,0,0,0,0,1,0,6,4,1,3,0,0,0,1,1,0,0,3,1,0,0,1,0,2,5,2,1,2,2,0,3,2,1,0,0,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-J24,15,28,25,9,112,19,126,6,8,89,20,30,3,12,14,26,11,28,27,52,2,5,7,20,14,5,41,88,28,9,0,203,5,26,12,33,1,34,12,12,15,28,18,3,11,26,12,2,7,12,2,93,12,10,25,9,11,9,2,7,2,2,2,4,0,0,11,0,0,2,0,0,8,5,27,1,29,14,14,12,18,7,1,8,22,39,10,42,7,4,3,4,6,3,2,0,2,0,0,0,0,1,0,2,0,0,1,0,0,0,2,0,4,3,2,0,1,1,5,6,19,4,3,21,0,0,8,1,0,0,0,0,0,0,2,4,8,26,3,16,39,7,15,23,5,7,15,14,15,15,1,4,3,8,2,9,1,4,14,7,2,9,0,9,3,7,0,15,1,0,5,2,3,4,5,3,13,39,23,13,5,8,6,5,1,1,11,11,9,14,34,3,19,30,6,7,33,24,8,2,41,17,10,19,35,8,22,6,1,4,19,18,6,4,6,1,4,2,1,4,19,8,17,2,2,1,3,1,3,0,0,0,0,0,0,2,0,1,0,0,6,2,0,0,0,0,0,0,1,0,0,0,0
SF-O24,0,5,0,0,3,2,15,0,0,2,15,0,0,8,30,36,19,17,16,19,0,1,3,2,0,2,21,11,3,11,2,5,72,7,2,3,1,11,15,9,5,15,11,10,7,17,0,0,8,3,4,13,5,2,5,20,2,20,1,6,4,3,0,0,2,0,0,0,0,1,1,1,3,1,0,8,6,5,2,3,9,6,1,0,7,1,1,3,10,1,43,2,1,1,2,5,0,0,0,8,1,0,0,0,0,0,0,0,0,1,2,0,0,3,0,1,0,0,4,4,3,1,2,3,2,0,0,1,0,2,0,0,0,1,0,1,1,3,1,0,37,8,8,5,0,0,1,0,4,18,9,28,13,4,3,5,1,2,9,12,4,4,0,5,0,6,0,2,1,2,3,0,10,9,2,2,12,24,18,3,5,8,6,1,1,1,2,2,3,6,10,0,8,6,2,0,3,5,1,3,18,4,0,1,5,1,35,24,1,0,4,8,19,3,5,3,5,2,3,5,13,16,6,0,0,3,2,4,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SF-J26,1,6,15,24,14,7,19,0,4,20,38,92,4,9,9,17,4,1,4,21,2,2,8,8,10,3,12,28,10,3,0,28,5,118,10,16,1,27,10,11,12,34,3,6,11,2,2,2,1,1,7,11,4,1,3,3,7,3,0,0,1,3,1,1,0,1,2,0,0,1,2,3,1,1,27,2,0,1,9,3,11,5,1,8,17,12,15,9,3,3,3,2,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,0,2,2,0,2,5,2,5,3,9,0,2,7,3,0,0,0,3,0,0,0,0,6,10,5,8,22,4,9,7,2,1,1,9,1,19,0,1,4,2,5,6,0,3,7,1,0,1,0,0,1,7,0,0,0,1,0,0,1,3,0,1,10,11,6,50,1,9,11,0,0,2,3,5,1,6,20,5,6,31,14,42,19,3,4,6,37,37,3,4,33,5,5,3,0,0,0,1,3,5,0,4,0,1,2,5,4,2,5,1,7,0,8,0,5,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-I26-,0,10,6,5,4,2,20,1,2,18,10,1,0,24,4,14,5,3,8,9,1,1,2,0,4,3,13,69,23,7,3,11,4,13,113,19,5,22,3,14,8,34,10,2,10,13,0,2,3,3,12,9,4,16,0,4,38,7,2,1,2,2,0,6,0,0,7,0,1,1,0,4,4,1,0,1,3,0,13,2,5,4,1,1,14,2,4,2,10,12,3,3,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,2,7,4,2,2,0,7,2,2,0,0,0,0,0,0,0,0,2,0,14,14,10,8,26,4,11,8,0,0,2,6,11,22,5,1,4,3,1,11,0,3,7,3,2,2,1,1,3,5,0,2,0,0,2,0,0,0,1,3,3,13,9,5,0,6,29,0,0,0,0,1,1,1,5,1,20,8,0,2,1,3,1,1,19,7,0,2,4,1,6,15,1,2,4,1,6,2,4,1,1,1,7,7,3,6,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-I25,1,5,125,2,69,8,12,5,11,31,158,23,1,92,7,10,10,5,21,25,0,2,10,66,9,10,24,45,21,3,1,33,9,13,11,351,2,124,3,13,76,209,107,15,46,32,15,5,7,4,14,34,24,13,49,60,17,24,6,13,9,16,4,43,0,0,16,2,1,2,0,4,11,5,5,2,3,14,18,100,51,14,9,10,10,56,18,15,8,53,46,61,7,9,0,3,1,1,0,0,2,7,0,0,0,0,3,2,1,0,5,3,0,4,0,8,11,5,17,21,26,11,6,92,8,1,15,2,0,0,1,0,2,0,0,0,14,25,18,69,289,41,37,57,13,17,36,42,34,56,22,5,11,16,10,46,12,19,41,27,6,35,6,10,21,42,1,1,4,4,8,5,7,2,26,13,18,48,32,10,5,9,124,1,0,4,13,3,0,7,8,5,34,21,5,5,13,10,6,10,28,20,7,38,16,4,4,13,2,1,8,8,9,5,11,3,4,1,10,25,15,53,13,1,0,0,21,3,0,0,0,0,1,0,0,1,4,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0
SF-K23,0,5,1,0,3,0,1,1,0,1,6,0,0,2,1,4,1,2,1,0,0,0,1,0,1,0,6,1,0,1,0,1,0,0,2,5,17,2,5,0,6,3,3,2,3,5,1,0,1,0,13,5,1,1,2,5,0,1,0,3,0,2,0,1,2,0,2,0,0,0,1,0,1,1,1,1,0,1,0,8,6,0,2,2,2,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,3,1,0,0,0,0,0,2,3,0,6,11,13,7,10,0,0,2,9,2,3,4,3,26,6,1,12,0,4,1,0,2,2,0,3,2,6,0,0,2,1,1,1,0,3,0,3,1,10,13,4,0,13,9,0,0,1,0,0,0,2,1,1,2,3,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,2,0,3,4,0,2,2,3,0,3,3,6,8,4,1,0,1,53,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SF-H26,10,14,18,8,23,10,22,17,15,42,21,11,2,29,16,44,11,12,20,18,2,5,25,24,8,7,54,52,19,16,5,32,13,24,24,97,3,515,10,25,88,165,41,44,81,52,3,3,24,7,38,19,36,42,42,30,23,38,8,6,29,40,8,29,1,1,18,6,2,9,10,8,8,20,7,5,20,10,7,117,61,29,54,17,10,61,10,16,7,7,16,59,63,17,6,5,9,1,0,0,1,11,0,0,0,1,2,1,1,0,4,7,1,6,7,17,36,4,34,31,29,77,8,141,3,6,60,7,0,5,5,1,4,0,2,1,34,44,32,134,335,82,61,71,19,30,36,63,55,61,5,16,24,24,23,105,10,35,38,55,15,25,9,16,27,44,2,1,4,11,7,1,6,17,10,47,39,57,66,16,8,22,176,1,1,3,56,11,8,22,50,6,32,31,6,6,37,17,11,4,22,23,3,6,104,9,10,27,2,8,7,8,11,5,4,3,12,3,12,14,20,18,28,1,3,5,5,2,0,0,0,4,0,0,0,0,1,0,1,0,1,29,2,0,0,0,1,2,0,0,0,0,0
SF-O23,1,9,3,1,10,1,43,0,3,6,22,8,2,11,46,11,15,28,12,15,0,5,3,8,5,2,35,20,3,12,51,12,28,6,6,8,3,8,100,7,4,15,13,12,46,21,2,3,15,6,9,11,9,4,9,8,9,18,2,7,3,10,1,5,1,0,1,1,0,3,1,2,9,7,0,13,3,21,2,7,6,1,2,1,103,0,4,2,12,3,16,13,2,1,0,4,1,1,0,1,3,1,2,0,0,1,1,0,0,1,1,2,6,1,0,2,3,1,4,7,5,9,0,0,1,0,0,6,0,0,0,0,2,2,1,0,4,6,4,10,31,12,5,6,3,3,4,0,7,12,12,9,27,10,37,22,4,8,12,3,8,7,0,20,8,3,0,1,1,4,2,9,7,11,22,8,42,26,29,5,20,12,10,0,0,0,8,8,13,85,19,5,22,56,2,15,0,0,12,16,16,2,4,0,12,4,44,36,10,12,26,14,16,9,5,9,32,3,26,14,8,17,12,4,0,5,8,4,0,0,0,0,0,0,0,6,3,0,0,0,0,0,1,0,0,0,0,2,0,1,2,1,0
SF-H27-1,5,2,21,5,4,12,9,5,19,38,1,10,2,12,8,13,21,6,10,14,1,20,8,25,8,0,19,79,7,11,2,16,11,7,33,6,1,23,18,154,17,29,10,4,19,15,6,9,5,1,5,25,6,4,2,6,8,4,0,1,7,2,1,1,0,1,4,0,0,0,0,3,4,1,1,2,4,14,14,13,20,8,6,14,42,10,27,6,5,20,7,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,2,0,7,12,16,5,0,17,0,0,14,1,1,0,1,0,0,0,5,2,37,7,2,8,18,5,9,9,1,0,6,11,11,15,0,3,6,5,2,10,5,4,1,2,3,3,0,0,3,5,0,0,1,1,0,0,0,4,0,3,4,10,27,3,4,3,7,1,0,1,11,8,5,15,8,25,13,32,6,6,34,21,38,10,12,10,52,6,37,2,5,10,1,3,3,1,1,1,0,2,2,0,1,3,9,6,4,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-F28-2,3,1,3,5,5,6,13,2,8,29,2,11,0,4,7,6,10,1,12,9,1,3,7,35,13,3,12,49,16,25,0,15,6,5,19,48,1,88,7,39,278,134,13,14,61,27,5,11,7,1,9,22,8,5,34,24,19,26,4,6,40,20,3,2,2,1,8,0,1,2,1,6,16,10,4,3,9,31,11,97,41,28,30,31,41,38,40,38,14,19,29,54,14,15,0,7,2,0,0,0,0,1,0,1,1,0,10,1,3,0,2,1,0,25,20,10,11,8,68,29,46,7,12,36,33,10,30,1,0,2,7,0,1,2,3,1,16,21,12,40,97,41,51,19,6,27,7,7,19,52,23,22,39,75,17,39,2,57,8,21,5,12,12,15,13,22,1,0,0,6,32,2,12,10,2,30,25,38,30,10,9,23,73,0,0,2,9,7,20,13,18,7,5,41,6,22,87,32,170,31,27,17,51,68,42,11,18,9,1,2,3,4,1,4,4,0,12,2,11,5,18,14,14,64,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-G27,5,13,12,9,32,18,33,7,32,60,5,19,0,22,10,12,8,9,22,45,5,9,13,53,22,9,22,78,25,14,1,37,5,22,24,179,6,115,18,33,141,491,41,28,67,46,10,22,9,14,38,42,49,6,62,51,26,23,5,7,42,28,8,19,1,4,13,5,3,7,2,13,24,7,11,5,38,77,32,134,80,49,92,69,119,43,149,102,43,48,63,62,24,52,4,5,5,1,2,0,0,6,2,0,1,0,4,0,1,2,1,1,3,4,1,13,22,7,104,89,73,48,26,127,10,4,56,6,1,3,0,0,1,0,1,2,51,69,31,129,360,66,97,142,18,17,46,53,58,108,7,8,46,47,10,91,7,25,19,32,13,14,3,23,40,52,0,12,1,5,11,7,9,8,12,19,34,30,50,14,6,53,128,1,1,4,17,17,31,33,31,5,19,70,10,29,73,46,23,35,51,23,40,30,43,10,13,22,3,5,8,5,8,4,2,8,16,5,10,7,26,32,18,2,5,5,20,5,0,4,0,2,2,0,0,0,1,1,2,0,0,0,1,0,0,0,0,2,0,1,0,1,0
SF-M22-2,1,13,14,5,11,9,22,3,3,26,80,6,1,10,86,15,9,8,12,23,0,19,3,8,6,5,39,79,3,23,2,15,8,11,4,133,8,30,7,2,14,51,187,114,10,32,18,1,51,12,59,23,25,10,47,17,29,23,6,11,6,16,6,2,2,0,11,1,1,1,2,6,10,10,4,5,4,11,2,23,11,3,9,6,37,49,5,25,3,2,4,5,2,2,0,6,3,0,0,2,2,1,3,6,0,1,1,0,9,6,0,0,0,2,2,3,7,0,9,28,7,7,2,16,3,2,3,5,4,3,1,0,2,0,9,2,188,12,18,42,143,41,22,37,9,5,15,4,40,19,7,15,29,31,21,31,9,35,31,39,22,16,8,17,5,8,0,4,4,10,12,6,19,16,23,28,38,35,72,9,9,18,58,0,2,1,5,7,8,9,18,3,22,20,5,2,10,3,2,2,22,3,9,3,21,1,16,21,9,11,8,24,12,5,13,12,96,29,41,26,52,42,48,6,3,5,15,9,0,0,0,2,1,0,1,2,0,0,0,0,1,0,2,0,1,1,2,2,3,0,0,4,1
SF-L22,9,14,8,2,8,6,73,2,0,43,46,9,0,20,14,48,7,14,21,10,1,2,4,1,2,2,14,19,4,21,6,13,7,6,1,31,2,42,16,7,27,36,84,214,11,43,8,2,51,3,57,2,12,23,21,23,35,14,11,13,10,4,0,1,0,1,6,1,3,9,4,3,38,6,5,3,1,12,3,18,18,6,2,5,17,9,5,11,2,2,10,17,1,2,3,6,0,1,0,0,0,2,1,1,1,1,3,2,13,1,1,1,0,0,5,0,8,1,12,22,7,4,1,9,1,0,3,2,2,5,1,1,0,2,3,1,12,18,11,15,66,13,15,23,4,20,14,5,40,21,3,9,12,13,15,15,10,31,28,15,18,13,10,22,13,7,0,11,1,6,23,13,13,15,16,17,34,42,98,12,6,10,45,1,1,1,5,8,3,5,10,5,16,50,0,0,5,5,1,2,4,1,7,1,5,1,17,30,13,12,5,14,37,2,6,6,20,3,30,19,80,70,75,2,4,2,44,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0
