label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
10,7517.918307068966,10898.24356127774,4906.217301677903,9062.324507449506,8621.549407089418,8968.046004145503,4557.025428370662,4843.865228127912,9834.873532509873,13472.19268489087,0.0,9341.31220861877,12504.37792793857,5456.415033862758,6266.046053369212,5322.444167955151,3350.238179922072,7696.705461459149,9712.407824827776,6950.126334649544,11864.175268511068,6506.557122324551,4381.587957048303,13949.720388381493,9384.822966373456
11,5798.349384774589,1856.473157817621,9573.491424371146,2630.7751497209756,4684.875567766987,13207.429294024943,4791.638530446867,7088.698602948704,6732.639250576701,5305.611898663508,9341.31220861877,0.0,6595.603115722741,11282.95201588475,3172.828954217011,5719.181183144906,7303.886040533968,7267.993051918259,5843.158753202591,4212.6653907419395,4219.8485538589575,8418.78687883047,11033.38346760486,4956.115571808364,3718.511495393604
12,5136.290953919335,7543.696170317183,9799.68308886225,4391.1315008616375,3888.5946526837142,11353.44746486558,8785.863627292169,7998.804952965495,3289.7506715827512,3306.8863046743622,12504.37792793857,6595.603115722741,0.0,11307.643776173842,7337.900234673136,7190.608340091084,9266.980509992183,5730.185923568733,2928.041750222002,5645.166438325723,2742.8247813177068,7605.959482964336,11727.374621156827,5221.201269937383,3479.2923902236817
13,6491.332073207367,13126.760019678064,1725.0420727635972,9683.51560068113,8103.7535955133235,3537.151420334642,7316.72105157468,4203.594771211889,8037.084028926188,13509.386374792939,5456.415033862758,11282.95201588475,11307.643776173842,0.0,8304.02721046524,5572.197928936574,4295.787674503213,5579.032066613683,8445.303108636008,7300.1454630177695,11918.569584112502,3702.5794366158257,1155.5126464202417,14676.278954961877,9364.585961866998
14,4039.455741215888,4923.814561873797,6639.432982839975,3117.6049312364353,3863.0335763988155,10618.311412690671,1740.245758409792,4215.453953903738,5934.727048679575,7426.606654661802,6266.046053369212,3172.828954217011,7337.900234673136,8304.02721046524,0.0,2920.687602332696,4171.682860324001,5341.809299487839,5288.900657237088,2284.0344112785006,5911.248358506439,5927.802519281624,7947.199986286832,7702.667771115916,3859.983231198613
15,2258.5549834087983,7570.233043463713,3856.1006404906557,4277.717292095015,3327.1720582144085,7697.730634287657,2758.0742941908234,1370.2053062995233,4609.714359942418,8503.25202095052,5322.444167955151,5719.181183144906,7190.608340091084,5572.197928936574,2920.687602332696,0.0,2113.133345875148,2955.569949396704,4397.925109959215,1870.1977534137204,6864.901720717853,3044.517376472735,5428.004400999804,9363.21438731512,4268.400141517119
16,4195.477759417287,9091.930355238514,2821.6676449255506,6284.217136288509,5430.684136672408,7197.23455170172,3021.431704846017,1522.764824491042,6490.889296093173,10589.525855300535,3350.238179922072,7303.886040533968,9266.980509992183,4295.787674503213,4171.682860324001,2113.133345875148,0.0,4373.67356869689,6414.261275139848,3936.339505380312,8952.545710127684,3453.4903171993324,3793.648786582374,11356.136100173713,6369.563366314086
17,1469.6782734606893,9055.962793190061,4096.901742608263,4937.048549753279,2903.9926160714685,6215.904039949357,5672.860768899992,2856.1010902988846,2484.628339065841,8087.583218327363,7696.705461459149,7267.993051918259,5730.185923568733,5579.032066613683,5341.809299487839,2955.569949396704,4373.67356869689,0.0,2883.7711197575186,3191.239794705098,6574.297401586842,1876.4595856389064,6030.349983168246,9475.571263525238,4238.398393049972
18,2230.97455301414,7368.303180438155,6893.895491001699,3212.402311063473,1426.329687496758,8888.90040048337,6413.156611280045,5089.624288670046,921.7256500427742,5270.470850787844,9712.407824827776,5843.158753202591,2928.041750222002,8445.303108636008,5288.900657237088,4397.925109959215,6414.261275139848,2883.7711197575186,0.0,3165.17166006166,3858.5263511147714,4749.421102922852,8814.921538130302,6811.464603650616,2144.3211249555093
19,1790.0725606543501,6056.825457580578,5575.959879532185,2418.401570154104,1804.544516539694,8996.084999067605,3249.6044921525718,3144.262236886873,3703.6314467588973,6653.195312084713,6950.126334649544,4212.6653907419395,5645.166438325723,7300.1454630177695,2284.0344112785006,1870.1977534137204,3936.339505380312,3191.239794705098,3165.17166006166,0.0,5016.465079886208,4208.360994301696,7257.019114213994,7498.188659460972,2450.1802503756267
20,5430.7396055299005,4870.5911581370265,10250.166040095572,2828.602516233164,3814.816177774139,12723.321317365459,7593.87220975572,8016.413167714434,4680.61653194248,1638.3555866592383,11864.175268511068,4219.8485538589575,2742.8247813177068,11918.569584112502,5911.248358506439,6864.901720717853,8952.545710127684,6574.297401586842,3858.5263511147714,5016.465079886208,0.0,8336.274326430008,12081.598987596259,2953.94207784295,2609.2291942000825
21,2940.7463154710886,10265.167915222035,2277.3144737356265,6382.6238070822765,4552.197559360899,4788.708323527219,5689.366583172375,2095.6412732854005,4344.970068108629,9890.625338441783,6506.557122324551,8418.78687883047,7605.959482964336,3702.5794366158257,5927.802519281624,3044.517376472735,3453.4903171993324,1876.4595856389064,4749.421102922852,4208.360994301696,8336.274326430008,0.0,4198.365211825437,11182.574981964455,5869.366042246671
22,6723.6286134436905,12848.928748056338,1933.4579512587634,9674.130691675457,8292.215544165176,4678.472114173137,6768.768680995251,4114.763306475205,8514.925780063957,13701.042127041646,4381.587957048303,11033.38346760486,11727.374621156827,1155.5126464202417,7947.199986286832,5428.004400999804,3793.648786582374,6030.349983168246,8814.921538130302,7257.019114213994,12081.598987596259,4198.365211825437,0.0,14737.408447671938,9484.95468043952
23,8245.50238061586,4420.9868959791875,12975.503709044617,5086.323717763356,6630.421404640167,15657.626088630253,9440.6414232648,10625.10859882342,7630.909846054034,1949.273371871337,13949.720388381493,4956.115571808364,5221.201269937383,14676.278954961877,7702.667771115916,9363.21438731512,11356.136100173713,9475.571263525238,6811.464603650616,7498.188659460972,2953.94207784295,11182.574981964455,14737.408447671938,0.0,5322.946253112304
24,2928.6497938798316,5228.311228497127,7676.443434223272,1103.4766171832755,1335.8826876576954,10453.980097483338,5363.186093688361,5408.145870799879,3055.9283153732026,4244.753238618896,9384.822966373456,3718.511495393604,3479.2923902236817,9364.585961866998,3859.983231198613,4268.400141517119,6369.563366314086,4238.398393049972,2144.3211249555093,2450.1802503756267,2609.2291942000825,5869.366042246671,9484.95468043952,5322.946253112304,0.0
