label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
10,9144.93944183382,4360.103447639184,3613.246075491802,6843.501040506587,742.5787412217298,6532.562335617141,6580.439224223209,5910.799639469974,8418.093509921584,5948.263347705418,0.0,5486.111932216085,8404.286012689181,3511.527668760165,11663.252634994482,7418.096780430798,2275.144045096887,3854.632274934578,6244.590455178875,7124.523803834016,10492.440451943072,7842.754775634558,4218.957332612309,5204.262373932696,5730.439596144288
11,4606.822167212686,2017.4827829225724,2199.8993399293176,1581.0078495746066,5565.789435972339,1048.907470090017,2914.089297632499,6620.446843655864,8095.029402240094,5394.154503008787,5486.111932216085,0.0,3000.9120540020162,3663.4226038782595,7846.316916893206,2324.306636023778,3398.591456171888,3789.3348660393217,1183.7852746533447,2715.30046918577,6360.501766974778,3453.744522067991,1280.370235972328,1285.394791352184,1988.6710063815651
12,4408.416316283549,4297.796799856384,5187.760987165883,2368.7639484998385,8542.168817611575,1989.6956540315573,3168.992831549982,9106.152228631081,10047.61243920656,7688.845583578408,8404.286012689181,3000.9120540020162,0.0,6539.1063467390095,7678.727040675896,1262.1549514700882,6199.514732558081,6593.303287911912,2855.336285424945,3690.846353042839,6149.766718841367,3981.6810807243755,4268.86578805335,3898.705193850682,3187.665585587399
13,5916.677986334937,4053.934308374549,1621.891744147647,4372.708445872947,3100.1963877225044,4563.873473028241,6138.170626121772,3351.092124101653,5494.185669766182,2711.7535958133462,3511.527668760165,3663.4226038782595,6539.1063467390095,0.0,8178.788337408035,5987.5487609824495,3057.517032232771,378.838471779721,3773.2173301221887,4055.240254163638,7080.563601263694,4663.731249719074,2663.730921449992,2654.9420690109405,5091.603598500351
14,3365.708408318186,9827.541534893833,8369.209369014467,6436.000687376639,11277.26008630621,7433.597239539909,10263.700471282882,7682.092650644224,6387.532996021639,6465.5279498175005,11663.252634994482,7846.316916893206,7678.727040675896,8178.788337408035,0.0,8525.039629779716,10465.261830589174,7870.9619011175055,6666.321200551825,5143.989002821074,1546.7358546615758,4392.578907636545,8444.736877397894,7095.265107390449,9649.706811887845
15,5170.657704346356,3161.304300963675,4485.236941304757,2446.2796831175483,7631.112835894971,1595.3840072324504,1935.9772070004472,8864.687671661102,10109.80963286257,7549.1105096368065,7418.096780430798,2324.306636023778,1262.1549514700882,5987.5487609824495,8525.039629779716,0.0,5164.0666898142445,6109.0318214633935,2694.853130510211,3966.1227205324285,6978.677326460834,4457.223089748076,3470.478155610886,3492.117142995037,1953.111410245257
16,7574.120323198257,2086.7506655950006,2108.9266780361813,4894.4120510802995,2628.368756049959,4415.132987288886,4337.686553750011,6298.296899278863,8549.108205725528,5763.15076492193,2275.144045096887,3398.591456171888,6199.514732558081,3057.517032232771,10465.261830589174,5164.0666898142445,0.0,3427.151031915866,4343.1404657938165,5515.1410035686995,9131.571287463514,6283.2369039070645,2230.06992337094,3477.6522729105554,3457.920639225163
17,5710.703559910015,4336.164739361516,1869.8435692588905,4364.710040363021,3409.954651666066,4638.879106105071,6364.675316295056,3047.3827813749476,5131.788274655914,2337.3294380150187,3854.632274934578,3789.3348660393217,6593.303287911912,378.838471779721,7870.9619011175055,6109.0318214633935,3427.151031915866,0.0,3781.6446484312596,3915.4943435209075,6808.780355116537,4483.354534665179,2879.0834720034827,2694.6200604315304,5318.369193398978
18,3427.9088903348497,3194.0627945844444,2677.71940520527,617.5717689457795,6203.377506119871,1106.2216571357983,3857.355263520413,6267.918543562847,7415.084740368435,4890.3449583583815,6244.590455178875,1183.7852746533447,2855.336285424945,3773.2173301221887,6666.321200551825,2694.853130510211,4343.1404657938165,3781.6446484312596,0.0,1555.8009999709077,5176.837655946172,2275.0456204116563,2113.11478198538,1135.4191806103631,3057.203754732877
19,2059.8859230299304,4683.566932951595,3539.6294067263766,1529.3167705391634,6935.830788337122,2513.9659521865183,5369.68760798808,5714.915178279212,6370.4948336772795,4209.989403581006,7124.523803834016,2715.30046918577,3690.846353042839,4055.240254163638,5143.989002821074,3966.1227205324285,5515.1410035686995,3915.4943435209075,1555.8009999709077,0.0,3691.2464808405653,775.7818828518737,3362.591405776721,2039.3821831143266,4609.4095995895905
