label,0,1,2,3,4,5,6,7,8
0,0.0,5372.989721846326,4742.008180592123,8806.734118209168,1969.3114635215825,2361.70304749893,8353.484414059078,3908.6782013618936,5631.252797173014
1,5372.989721846326,0.0,8934.28149529087,4923.075263611721,3579.354329710075,6350.441490733858,3370.721967828518,2614.895038149957,10917.340859931868
2,4742.008180592123,8934.28149529087,0.0,10306.568923212068,6433.582949668357,2663.1862076528178,12273.38351134273,6483.43706139061,3778.3017570945044
3,8806.734118209168,4923.075263611721,10306.568923212068,0.0,7669.915012178163,8452.769932143774,6332.774417122299,4904.073397124169,13433.521464988515
4,1969.3114635215825,3579.354329710075,6433.582949668357,7669.915012178163,0.0,3810.851381518602,6398.791723254901,2940.5412331874877,7594.580626026869
5,2361.70304749893,6350.441490733858,2663.1862076528178,8452.769932143774,3810.851381518602,0.0,9654.37094758766,4050.4545077551343,4987.718905088803
6,8353.484414059078,3370.721967828518,12273.38351134273,6332.774417122299,6398.791723254901,9654.37094758766,0.0,5971.160577293143,13984.303779116017
7,3908.6782013618936,2614.895038149957,6483.43706139061,4904.073397124169,2940.5412331874877,4050.4545077551343,5971.160577293143,0.0,8934.561817131482
8,5631.252797173014,10917.340859931868,3778.3017570945044,13433.521464988515,7594.580626026869,4987.718905088803,13984.303779116017,8934.561817131482,0.0
