label,0,1,2,3,4,5,6,7,8
0,0.0,-68.61458333333333,-48.26754385964912,-25.08333333333333,-66.41666666666666,-71.99858757062147,-27.16025641025641,27.41666666666667,-25.499999999999993
1,68.61458333333333,0.0,20.34703947368421,43.53125,2.197916666666666,-3.384004237288136,41.45432692307692,96.03125,43.114583333333336
2,48.26754385964912,-20.34703947368421,0.0,23.18421052631579,-18.14912280701754,-23.731043710972344,21.10728744939271,75.6842105263158,22.767543859649127
3,25.08333333333333,-43.53125,-23.18421052631579,0.0,-41.333333333333336,-46.91525423728814,-2.07692307692308,52.5,-0.4166666666666643
4,66.41666666666666,-2.197916666666666,18.14912280701754,41.333333333333336,0.0,-5.581920903954802,39.256410256410255,93.83333333333333,40.91666666666667
5,71.99858757062147,3.384004237288136,23.731043710972344,46.91525423728814,5.581920903954802,0.0,44.83833116036506,99.41525423728814,46.498587570621474
6,27.16025641025641,-41.45432692307692,-21.10728744939271,2.07692307692308,-39.256410256410255,-44.83833116036506,0.0,54.57692307692308,1.660256410256416
7,-27.41666666666667,-96.03125,-75.6842105263158,-52.5,-93.83333333333333,-99.41525423728814,-54.57692307692308,0.0,-52.916666666666664
8,25.499999999999993,-43.114583333333336,-22.767543859649127,0.4166666666666643,-40.91666666666667,-46.498587570621474,-1.660256410256416,52.916666666666664,0.0
