start_lng,start_lat,end_lat,end_lng,displacement,duration,velocity,count
-122.49846730911696,37.77550077635324,37.78438406375499,-122.43940048995987,5296.038532617771,1665.0,3.1808039234941567,1
-122.49846730911696,37.77550077635324,37.78662029689993,-122.45339786955017,4157.701640322143,1623.0,2.5617385337782768,1
-122.49846730911696,37.77550077635324,37.78850517273856,-122.43538384518874,5741.52824065232,2165.0,2.6519760926800555,1
-122.49407637216842,37.77568337864079,37.7635212360003,-122.46409991410795,2966.101979363685,2015.5000000000002,1.4717443710554852,2
-122.49407637216842,37.77568337864079,37.772928889576896,-122.50905727089801,1354.7782976211836,331.5,4.187707790364766,8
-122.49407637216842,37.77568337864079,37.773108856268436,-122.43911952809759,4850.169760741494,1368.0,3.54544573153618,1
-122.49407637216842,37.77568337864079,37.77338888148442,-122.47127448290922,2024.9406014873014,514.0,3.939573154644555,1
-122.49407637216842,37.77568337864079,37.77526658733628,-122.51120953566225,1510.13311320694,327.5,4.659850703594257,2
-122.49407637216842,37.77568337864079,37.77550077635324,-122.49846730911696,387.3696262903954,697.0,1.1306391521122512,2
-122.49407637216842,37.77568337864079,37.77962243915344,-122.48793993121699,695.2689732305365,283.0,2.549610866808882,2
-122.49407637216842,37.77568337864079,37.780017328638515,-122.48042927699537,1294.9267426304968,855.0,1.5145342019070138,1
-122.49407637216842,37.77568337864079,37.7809196862745,-122.45628397058823,3379.7145565431306,964.0000000000001,3.5059279632190146,1
-122.49407637216842,37.77568337864079,37.782344772675785,-122.46546587275579,2626.659407642361,969.0000000000001,2.710690823160331,1
-122.49407637216842,37.77568337864079,37.78376956173372,-122.43454434209924,5320.688608545104,1802.0,2.9526573854301357,1
-122.49407637216842,37.77568337864079,37.79502848284315,-122.39997539950994,8562.729083177428,2487.0,3.442995208354414,1
-122.49282906746038,37.78171937301589,37.7635212360003,-122.46409991410795,3238.268565617622,1316.0,2.460690399405488,1
-122.49282906746038,37.78171937301589,37.764215864620915,-122.46738788086647,2966.1947397021227,2417.0,1.227221654820903,1
-122.49282906746038,37.78171937301589,37.77187181280964,-122.43376294090633,5317.15997231175,1426.0,3.7287236832480715,1
-122.49282906746038,37.78171937301589,37.771953886961555,-122.45370257177098,3613.362382302881,1752.5,2.062777521698389,2
-122.49282906746038,37.78171937301589,37.77532893966812,-122.45809451432896,3141.103154938288,1598.0,2.0000635515228233,3
-122.49282906746038,37.78171937301589,37.77550077635324,-122.49846730911696,850.3617399191915,487.00000000000006,1.7461226692385858,1
-122.49282906746038,37.78171937301589,37.77761239914183,-122.45464310329439,3394.721637706719,1072.0,3.229957641735928,2
-122.49282906746038,37.78171937301589,37.77858086224585,-122.45864889813151,3031.152038262068,1986.0000000000002,1.526259837997013,1
-122.49282906746038,37.78171937301589,37.77954506811381,-122.46315432679025,2625.266235670738,1785.0,1.4707373869303852,1
-122.49282906746038,37.78171937301589,37.780017328638515,-122.48042927699537,1108.5523500248485,397.0,2.7923232998107013,1
-122.49282906746038,37.78171937301589,37.780753507365326,-122.47615142737013,1473.0849887718052,429.0,3.4337645425916206,1
-122.49282906746038,37.78171937301589,37.78150647013725,-122.45878625215036,2999.0026037411894,2432.5,1.2329166022075733,2
-122.49282906746038,37.78171937301589,37.78176966951307,-122.4676247785399,2220.306575325716,904.0,2.456091344386854,1
-122.49282906746038,37.78171937301589,37.78194203724396,-122.48277552886411,885.9813873163959,436.5,3.8659948549294842,6
-122.49282906746038,37.78171937301589,37.78244018381149,-122.47196284879283,1839.8816577496218,745.0,2.477513931080391,2
-122.49282906746038,37.78171937301589,37.78662029689993,-122.45339786955017,3515.800884498382,1089.5,3.249907998606007,2
-122.49282906746038,37.78171937301589,37.78707655021778,-122.41665079591905,6736.7584417322305,1705.0,3.951177971690458,1
-122.48793993121699,37.77962243915344,37.771953886961555,-122.45370257177098,3134.074840678096,1453.6,2.1730098502672064,5
-122.48793993121699,37.77962243915344,37.775119846738306,-122.46498940303863,2082.7270778276493,598.0,3.4828212003806844,1
-122.48793993121699,37.77962243915344,37.77526658733628,-122.51120953566225,2106.226324561547,800.5,2.705255361963401,2
-122.48793993121699,37.77962243915344,37.77532893966812,-122.45809451432896,2672.1342241009384,1134.5,2.42591215865789,2
-122.48793993121699,37.77962243915344,37.77909373683129,-122.43695441090546,4491.9508863765595,1552.0,2.8942982515312883,1
-122.48793993121699,37.77962243915344,37.780017328638515,-122.48042927699537,663.096827634779,237.0,2.8531944108468155,2
-122.48793993121699,37.77962243915344,37.780753507365326,-122.47615142737013,1046.056721720477,387.5,2.7264147037591298,2
-122.48793993121699,37.77962243915344,37.78150647013725,-122.45878625215036,2576.749755738833,774.0,3.3291340513421614,1
-122.48793993121699,37.77962243915344,37.78171937301589,-122.49282906746038,489.5637218509267,324.0,1.5401089474962417,3
-122.48793993121699,37.77962243915344,37.78438406375499,-122.43940048995987,4308.465641411321,1410.0,3.0556493910718587,1
-122.48793993121699,37.77962243915344,37.785106331920936,-122.47762584745749,1093.6181976889534,325.0,3.3649790698121644,1
-122.48277552886411,37.78194203724396,37.763324230186456,-122.42203743298363,5736.33433400497,2006.0000000000002,2.8595884017970934,1
-122.48277552886411,37.78194203724396,37.76707348160497,-122.41545099506203,6156.643691401036,2253.0,2.7326425616515917,1
-122.48277552886411,37.78194203724396,37.771953886961555,-122.45370257177098,2790.893219254663,1526.5,1.9093415380829775,2
-122.48277552886411,37.78194203724396,37.77236879940353,-122.43585239821053,4268.189692631694,1327.0,3.2164202657360166,1
-122.48277552886411,37.78194203724396,37.77338888148442,-122.47127448290922,1388.4612137332224,1262.5,1.0999826068889265,2
-122.48277552886411,37.78194203724396,37.77526658733628,-122.51120953566225,2612.1988928738674,1368.0,1.9095021146738798,1
-122.48277552886411,37.78194203724396,37.77532893966812,-122.45809451432896,2294.845472248182,823.0,2.7883906102651057,1
-122.48277552886411,37.78194203724396,37.77550077635324,-122.49846730911696,1556.308512348524,1854.0000000000002,0.8394328545569167,1
-122.48277552886411,37.78194203724396,37.77568337864079,-122.49407637216842,1213.9545688755413,2115.0,0.573973791430516,1
-122.48277552886411,37.78194203724396,37.77595557934698,-122.43771296848946,4025.0290121336275,2315.0,1.7386734393665777,1
-122.48277552886411,37.78194203724396,37.77858086224585,-122.45864889813151,2157.9017217024984,1788.0,1.247594116436759,2
-122.48277552886411,37.78194203724396,37.77954506811381,-122.46315432679025,1748.851445539858,737.6666666666666,2.439272159645205,3
-122.48277552886411,37.78194203724396,37.780017328638515,-122.48042927699537,297.24905615467276,232.0,1.549871932540845,4
-122.48277552886411,37.78194203724396,37.78067348461538,-122.45022815128209,2870.639822364632,1629.0,1.764849487269362,2
-122.48277552886411,37.78194203724396,37.78150647013725,-122.45878625215036,2113.8200294075637,867.6666666666666,2.494148903492873,3
-122.48277552886411,37.78194203724396,37.782344772675785,-122.46546587275579,1525.4913833871924,891.2,2.665301087258645,5
-122.48277552886411,37.78194203724396,37.78244018381149,-122.47196284879283,954.1096988072942,1550.0,0.8158490723942425,2
-122.48277552886411,37.78194203724396,37.78339157496668,-122.43111324142022,4553.827455984118,1447.0,3.147081863154194,1
-122.48277552886411,37.78194203724396,37.786626718666675,-122.45004860266675,2929.4017465949446,1101.0,2.6606737026293774,1
-122.48277552886411,37.78194203724396,37.78850517273856,-122.43538384518874,4237.718737250597,1292.5,3.2819215993473585,2
-122.48275428395064,37.722017765432085,37.72094770833335,-122.47878607638889,369.46128739647605,644.3333333333334,0.9019627531399178,3
-122.48042927699537,37.780017328638515,37.7635212360003,-122.46409991410795,2328.54788568535,1367.0,1.7034000626813095,1
-122.48042927699537,37.780017328638515,37.76399151345739,-122.47065551281372,1976.2128179455838,1178.0,1.677600015233942,1
-122.48042927699537,37.780017328638515,37.76579640081468,-122.45758892282772,2557.4822028865606,1083.4166666666667,2.3880302013858405,12
-122.48042927699537,37.780017328638515,37.76921243702781,-122.43397025331662,4265.140494359516,1358.0,3.1407514686005276,1
-122.48042927699537,37.780017328638515,37.773108856268436,-122.43911952809759,3719.2199012657325,1215.0,3.061086338490315,1
-122.48042927699537,37.780017328638515,37.77338888148442,-122.47127448290922,1091.6677338514876,658.0,1.6590695043335677,1
-122.48042927699537,37.780017328638515,37.77446594527186,-122.4094588953868,6282.59909656281,2356.0,2.6666379866565406,1
-122.48042927699537,37.780017328638515,37.775119846738306,-122.46498940303863,1464.8029663686627,1292.0,1.133748425981937,1
-122.48042927699537,37.780017328638515,37.77532893966812,-122.45809451432896,2035.2732971901987,969.0000000000001,2.100385239618368,1
-122.48042927699537,37.780017328638515,37.77568337864079,-122.49407637216842,1294.9267426304968,1541.0,0.8403158615382847,1
-122.48042927699537,37.780017328638515,37.77858086224585,-122.45864889813151,1925.3559814656428,688.0,2.798482531200062,1
-122.48042927699537,37.780017328638515,37.77954506811381,-122.46315432679025,1522.72990904233,491.50000000000006,3.098131200198306,2
-122.48042927699537,37.780017328638515,37.77962243915344,-122.48793993121699,663.096827634779,419.0,1.582569994355081,1
-122.48042927699537,37.780017328638515,37.780366908888894,-122.47282123111113,671.345195688568,242.00000000000003,2.774153701192429,1
-122.48042927699537,37.780017328638515,37.780753507365326,-122.47615142737013,385.6083916852249,148.0,2.6054621059812493,1
-122.48042927699537,37.780017328638515,37.78194203724396,-122.48277552886411,297.24905615467276,125.00000000000001,2.377992449237382,1
-122.48042927699537,37.780017328638515,37.782344772675785,-122.46546587275579,1343.2427137127015,763.0,1.760475378391483,1
-122.48042927699537,37.780017328638515,37.785106331920936,-122.47762584745749,616.4679625509427,266.0,2.3175487313945213,1
-122.47878607638889,37.72094770833335,37.722017765432085,-122.48275428395064,369.46128739647605,1896.5,0.20646213009262784,2
-122.47762584745749,37.785106331920936,37.76399151345739,-122.47065551281372,2422.700423866023,1443.3333333333333,1.67920274257241,3
-122.47762584745749,37.785106331920936,37.775119846738306,-122.46498940303863,1570.9254549693344,911.0,1.7243967672550322,1
-122.47762584745749,37.785106331920936,37.77532893966812,-122.45809451432896,2034.2394249597305,988.0000000000001,2.058946786396488,1
-122.47762584745749,37.785106331920936,37.77858086224585,-122.45864889813151,1821.871998563928,669.0,2.723300869027337,2
-122.47762584745749,37.785106331920936,37.780366908888894,-122.47282123111113,675.1686495201911,478.0,1.417118987040605,3
-122.47762584745749,37.785106331920936,37.780753507365326,-122.47615142737013,500.2843567445423,230.00000000000003,2.1751493771501837,1
-122.47762584745749,37.785106331920936,37.78150647013725,-122.45878625215036,1707.0058651707584,788.0,2.1662510979324345,1
-122.47762584745749,37.785106331920936,37.78171937301589,-122.49282906746038,1391.014747887814,1424.0,0.97683619935942,1
-122.47762584745749,37.785106331920936,37.78176966951307,-122.4676247785399,955.6713003350915,551.5,1.8152573899237563,2
-122.47762584745749,37.785106331920936,37.78194203724396,-122.48277552886411,573.703321779766,409.6666666666667,1.8371892744228135,3
-122.47762584745749,37.785106331920936,37.782344772675785,-122.46546587275579,1114.1605659321592,677.0,1.645732002854002,1
-122.47762584745749,37.785106331920936,37.78244018381149,-122.47196284879283,580.0200252735898,606.0,1.1957483315106743,3
-122.47762584745749,37.785106331920936,37.78839763269353,-122.40843148053554,6106.0056147273,1633.0,3.7393708537155845,2
-122.47762584745749,37.785106331920936,37.78850517273856,-122.43538384518874,3740.008852665896,1206.5,3.102419798481767,2
-122.47762584745749,37.785106331920936,37.794136284311335,-122.42163957511839,5032.244781577325,2298.0,2.1898367195723782,1
-122.47623675694443,37.7310865,37.74233604455783,-122.42305883163264,4850.845987208699,1996.0000000000002,2.4302835607258007,1
-122.47623675694443,37.7310865,37.76399151345739,-122.47065551281372,3685.1594991352276,1709.0,2.156325043379302,1
-122.47623675694443,37.7310865,37.76579640081468,-122.45758892282772,4188.41504114229,2276.0,1.8402526542804436,1
-122.47623675694443,37.7310865,37.772928889576896,-122.50905727089801,5471.2100222253275,1557.0,3.5139434953277635,1
-122.47623675694443,37.7310865,37.77526658733628,-122.51120953566225,5791.749603370646,2050.0,2.8252437089612905,1
-122.47615142737013,37.780753507365326,37.764215864620915,-122.46738788086647,1991.3241478965779,849.0,2.345493695991258,1
-122.47615142737013,37.780753507365326,37.76440101076771,-122.40256719382009,6732.266472942709,2084.0,3.2304541616807625,1
-122.47615142737013,37.780753507365326,37.771953886961555,-122.45370257177098,2205.734384554901,792.0,2.7850181623167947,1
-122.47615142737013,37.780753507365326,37.772928889576896,-122.50905727089801,3026.2322488820146,1624.0,1.8634435030061667,1
-122.47615142737013,37.780753507365326,37.77338888148442,-122.47127448290922,923.4536680187891,1180.0,0.7825878542532111,1
-122.47615142737013,37.780753507365326,37.775119846738306,-122.46498940303863,1165.3079925720915,897.6666666666666,1.6845835830238147,3
-122.47615142737013,37.780753507365326,37.77954506811381,-122.46315432679025,1152.7963458532188,950.3333333333334,1.5037505022226891,3
-122.47615142737013,37.780753507365326,37.77962243915344,-122.48793993121699,1046.056721720477,613.0,1.7064546846989839,2
-122.47615142737013,37.780753507365326,37.78150647013725,-122.45878625215036,1532.0291618825765,616.0,2.4870603277314554,1
-122.47615142737013,37.780753507365326,37.78171937301589,-122.49282906746038,1473.0849887718052,1310.0,1.1244923578410726,1
-122.47615142737013,37.780753507365326,37.78176966951307,-122.4676247785399,759.5560351159161,235.00000000000003,3.2321533409187913,1
-122.47615142737013,37.780753507365326,37.78194203724396,-122.48277552886411,598.2596573396677,184.5,3.2512196400344235,2
-122.47615142737013,37.780753507365326,37.78398122172621,-122.44281817113092,2958.1464611235347,1742.2941176470588,1.7437892295697517,17
-122.47282123111113,37.780366908888894,37.76399151345739,-122.47065551281372,1827.528805418498,1349.0,1.3547285436756842,1
-122.47282123111113,37.780366908888894,37.764215864620915,-122.46738788086647,1855.4531862233257,1213.0,1.529639889714201,1
-122.47282123111113,37.780366908888894,37.77187181280964,-122.43376294090633,3567.8347754065885,1977.5000000000002,1.8044087184697544,2
-122.47282123111113,37.780366908888894,37.773108856268436,-122.43911952809759,3076.4036994104863,1125.0,2.7345810661426544,1
-122.47282123111113,37.780366908888894,37.77338888148442,-122.47127448290922,786.402794678076,384.0,2.185349044580089,3
-122.47282123111113,37.780366908888894,37.775119846738306,-122.46498940303863,902.8923909950837,366.0,2.4669191010794638,1
-122.47282123111113,37.780366908888894,37.77568337864079,-122.49407637216842,1943.3225012909818,1738.0,1.1181372274401506,1
-122.47282123111113,37.780366908888894,37.77954506811381,-122.46315432679025,856.4701597563171,318.0,2.6933023891708086,1
-122.47282123111113,37.780366908888894,37.77962243915344,-122.48793993121699,1334.4307031163573,1153.0,1.1573553366143603,1
-122.47282123111113,37.780366908888894,37.780017328638515,-122.48042927699537,671.345195688568,268.0,2.545996949744385,2
-122.47282123111113,37.780366908888894,37.780753507365326,-122.47615142737013,296.4902330071332,160.0,1.8530639562945825,1
-122.47282123111113,37.780366908888894,37.78171937301589,-122.49282906746038,1768.930508086108,537.0,3.2940977804210574,1
-122.47282123111113,37.780366908888894,37.78194203724396,-122.48277552886411,894.1600345247248,596.0,1.5002685143032295,1
-122.47282123111113,37.780366908888894,37.78244018381149,-122.47196284879283,242.22318682682797,210.0,1.153443746794419,1
-122.47282123111113,37.780366908888894,37.785106331920936,-122.47762584745749,675.1686495201911,740.0,0.9123900669191772,1
-122.47282123111113,37.780366908888894,37.794136284311335,-122.42163957511839,4760.363480871197,1811.0,2.628582816604747,1
-122.47196284879283,37.78244018381149,37.76593774309392,-122.44925288305697,2712.5644496741907,976.0000000000001,2.7792668541743755,1
-122.47196284879283,37.78244018381149,37.77052458504266,-122.44235999487144,2924.13794714628,1120.0,2.6108374528091787,1
-122.47196284879283,37.78244018381149,37.77146113781752,-122.40578811211705,5955.8467639628825,1548.0,3.8474462299501826,1
-122.47196284879283,37.78244018381149,37.77595557934698,-122.43771296848946,3101.905194751348,1470.0,2.110139588266223,1
-122.47196284879283,37.78244018381149,37.780753507365326,-122.47615142737013,413.75631632252544,303.0,1.3655323971040443,1
-122.47196284879283,37.78244018381149,37.78150647013725,-122.45878625215036,1165.3681519624845,330.0,3.531418642310559,1
-122.47196284879283,37.78244018381149,37.78171937301589,-122.49282906746038,1839.8816577496218,551.0,3.339168162884976,1
-122.47196284879283,37.78244018381149,37.78176966951307,-122.4676247785399,389.3272737057265,394.0,1.6111052907758163,2
-122.47196284879283,37.78244018381149,37.782344772675785,-122.46546587275579,572.4254441064088,264.3333333333333,2.326389121450724,3
-122.47196284879283,37.78244018381149,37.785106331920936,-122.47762584745749,580.0200252735898,2181.0,0.26597444698254996,2
-122.47196284879283,37.78244018381149,37.78662029689993,-122.45339786955017,1699.90752685556,1065.0,1.7523954735317955,2
-122.47196284879283,37.78244018381149,37.78795999331777,-122.39187785966932,7081.082215482274,2227.0,3.179650747859126,1
-122.47196284879283,37.78244018381149,37.78839763269353,-122.40843148053554,5635.264860472479,1822.0,3.0929005820375846,1
-122.47196284879283,37.78244018381149,37.78850517273856,-122.43538384518874,3291.728049512631,1392.0,2.365450327977656,2
-122.47196284879283,37.78244018381149,37.8026497587719,-122.43605855964917,3877.174903653043,1882.0000000000002,2.0616494082837384,2
-122.47127448290922,37.77338888148442,37.74370319929828,-122.42687309052626,5115.1625521336855,2176.0,2.3507180846202598,1
-122.47127448290922,37.77338888148442,37.75515283116136,-122.4209929078377,4870.905691975568,2033.0000000000002,2.3959201632934417,1
-122.47127448290922,37.77338888148442,37.756697597646976,-122.42110590539228,4792.964973262409,1546.0,3.1002360758489065,1
-122.47127448290922,37.77338888148442,37.76107371861353,-122.43251084036089,3678.804536004643,1356.0,2.712982696168616,1
-122.47127448290922,37.77338888148442,37.76399151345739,-122.47065551281372,1044.4584095569192,1771.0,0.5897563012743756,1
-122.47127448290922,37.77338888148442,37.764215864620915,-122.46738788086647,1074.177829250311,1072.0,1.2792486597699297,4
-122.47127448290922,37.77338888148442,37.76579640081468,-122.45758892282772,1471.0799294159494,768.9166666666666,1.9911068296170258,12
-122.47127448290922,37.77338888148442,37.76593774309392,-122.44925288305697,2109.149216259259,919.0,2.526216906986993,2
-122.47127448290922,37.77338888148442,37.76921243702781,-122.43397025331662,3319.2002366918255,1214.0,2.7811508971213406,3
-122.47127448290922,37.77338888148442,37.76995834056009,-122.41559060252989,4920.730912566908,1647.0,2.9876933288202236,1
-122.47127448290922,37.77338888148442,37.77052458504266,-122.44235999487144,2567.235324746049,963.0000000000001,2.666056602445199,2
-122.47127448290922,37.77338888148442,37.771953886961555,-122.45370257177098,1556.3078166637135,1177.6666666666667,1.8130459837909036,3
-122.47127448290922,37.77338888148442,37.772928889576896,-122.50905727089801,3329.142820890164,1367.0833333333333,2.629409694970201,12
-122.47127448290922,37.77338888148442,37.773108856268436,-122.43911952809759,2833.093205266629,1120.5,2.9638961173626424,2
-122.47127448290922,37.77338888148442,37.774120534359284,-122.423840716156,4179.780335984931,1181.0,3.5391874140431256,1
-122.47127448290922,37.77338888148442,37.774819351918524,-122.44662584232641,2177.371205545331,1311.5,2.161319923763057,2
-122.47127448290922,37.77338888148442,37.775119846738306,-122.46498940303863,586.1053699023697,279.57142857142856,2.245961849525567,7
-122.47127448290922,37.77338888148442,37.77526658733628,-122.51120953566225,3524.482731950148,1178.0,2.9919208250850153,1
-122.47127448290922,37.77338888148442,37.77568337864079,-122.49407637216842,2024.9406014873014,983.5000000000001,2.0598075833351546,2
-122.47127448290922,37.77338888148442,37.77595557934698,-122.43771296848946,2970.479459659511,1090.0,2.7252105134490927,1
-122.47127448290922,37.77338888148442,37.77680420811821,-122.41742761093798,4759.031924755709,1394.0,3.4139396877731056,1
-122.47127448290922,37.77338888148442,37.77761239914183,-122.45464310329439,1538.3800412098078,707.0,2.1759265080761074,1
-122.47127448290922,37.77338888148442,37.77832544736835,-122.42644341228056,3987.402880111519,1598.0,2.525885624998298,2
-122.47127448290922,37.77338888148442,37.77858086224585,-122.45864889813151,1252.7170944413422,529.5,2.366458916962271,2
-122.47127448290922,37.77338888148442,37.77954506811381,-122.46315432679025,989.2633680144784,444.0,2.3373400138273115,2
-122.47127448290922,37.77338888148442,37.780017328638515,-122.48042927699537,1091.6677338514876,435.0,2.5095809973597416,1
-122.47127448290922,37.77338888148442,37.780366908888894,-122.47282123111113,786.402794678076,232.0,3.4020557985625723,2
-122.47127448290922,37.77338888148442,37.7809196862745,-122.45628397058823,1562.920878167489,547.0,2.8572593750776765,1
-122.47127448290922,37.77338888148442,37.78110482235528,-122.41173238123709,5314.9596843117815,1541.0,3.449032890533278,1
-122.47127448290922,37.77338888148442,37.78150647013725,-122.45878625215036,1422.0320317567823,388.0,3.6650310096824286,1
-122.47127448290922,37.77338888148442,37.78176966951307,-122.4676247785399,984.2039965725016,372.0,2.9693812496338428,3
-122.47127448290922,37.77338888148442,37.78194203724396,-122.48277552886411,1388.4612137332224,1025.0,1.3545963060811925,1
-122.47127448290922,37.77338888148442,37.782344772675785,-122.46546587275579,1118.017011207898,399.57142857142856,2.902371302244597,7
-122.47127448290922,37.77338888148442,37.78244018381149,-122.47196284879283,1006.4533093962946,693.0,1.4766690592377165,2
-122.47127448290922,37.77338888148442,37.785106331920936,-122.47762584745749,1415.7998441500204,683.5,2.094315009904642,2
-122.47127448290922,37.77338888148442,37.78958496385543,-122.44068515461856,3239.2684056703292,1737.0,1.8648637914049104,1
-122.47065551281372,37.76399151345739,37.7310865,-122.47623675694443,3685.1594991352276,2444.0,1.5078394022648232,1
-122.47065551281372,37.76399151345739,37.756697597646976,-122.42110590539228,4440.608137413112,2270.0,1.9562150385079788,1
-122.47065551281372,37.76399151345739,37.7587365860215,-122.4637684059139,841.7083827485183,643.5,1.3115706814022121,2
-122.47065551281372,37.76399151345739,37.76107371861353,-122.43251084036089,3376.6810000882565,1128.0,2.9935115249009367,1
-122.47065551281372,37.76399151345739,37.761406315546864,-122.4265239971019,3899.208537937034,1312.0,2.971957727086154,1
-122.47065551281372,37.76399151345739,37.763324230186456,-122.42203743298363,4284.553875430876,1479.0,2.896926217329869,1
-122.47065551281372,37.76399151345739,37.7635212360003,-122.46409991410795,579.9901452107393,565.0,1.5998374132647584,3
-122.47065551281372,37.76399151345739,37.763744593643416,-122.41302690527115,5077.92323372242,1591.0,3.1916550809066124,1
-122.47065551281372,37.76399151345739,37.764215864620915,-122.46738788086647,288.9958644242013,790.4,0.6734882916150269,5
